Zip Code_1,school,City_1,State_1,Locale_1,Average Faculty Salary_1,Average SAT Score_1,Admission Rate_1,4-Year Completion Rate_1,Average Net Price (Public)_1,Average Net Price (Private)_1,Cost of Attendance (Academic Year)_1,Median Debt of Completers_1,Median Earnings (8 Years After Entry)_1,Mean Earnings (8 Years After Entry)_1,rank_2,state_2,grade_2,medianBaseSalary_2,studentPopulation_2,campusSetting_2,schoolSize_2,description_2,uri_2,institutionType_2,carnegieClassification_2,studentFacultyRatio_2,totalGrantAid_2,percentOfStudentsFinAid_2,percentOfStudentsGrant_2,Prestige_3,Satisfaction_3,Resources & Facilities_3,Safety_3,Teacher Support_3,School Administration_3,Campus Setting_3,Average Score_3
77656,souast texas career institute,silsbee,TX,31.0,,,,0.683673469388,,21200.0,,5500.0,20265.0,,,,,,,,,,,,,,,,,,,,,,,,
39440,souastern baptist college,laurel,MS,32.0,,,,,,5603.0,10775.0,,24870.0,,,,,,,,,,,,,,,,,,,,,,,,
27587,souastern baptist ological seminary,wake forest,NC,21.0,7978.0,1090.0,0.7661,,,6608.0,20909.0,,,,,,,,,,,,,,,,,,,,,,,,,,
27856,souastern baptist ological seminary nash county extension center,nashville,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27610,souastern baptist ological seminary wake county extension center,raleigh,NC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29406,souastern college charleston,north charleston,SC,12.0,5237.0,,0.9316,0.688524590164,,36778.0,41936.0,9500.0,31836.0,31400.0,,,,,,,,,,,,,,,,,,,,,,,
28217,souastern college charlotte,charlotte,NC,11.0,5796.0,,0.9749,0.687050359712,,36058.0,42015.0,9500.0,28846.0,,,,,,,,,,,,,,,,,,,,,,,,
29223,souastern college columbia,columbia,SC,21.0,5409.0,,0.9244,0.69696969697,,37856.0,43798.0,9500.0,25007.0,25900.0,,,,,,,,,,,,,,,,,,,,,,,
33014,souastern college miami lakes,miami lakes,FL,,,,,0.663551401869,,,,19000.0,38065.0,31500.0,,,,,,,,,,,,,,,,,,,,,,,
33409,souastern college west palm beach,west palm beach,FL,21.0,5308.0,,0.8062,0.663551401869,,33952.0,42393.0,19000.0,38065.0,31500.0,,,,,,,,,,,,,,,,,,,,,,,
52655,souastern community college,west burlington,IA,33.0,7625.0,,,0.26194398682,12812.0,,16582.0,12000.0,34927.0,30300.0,,,,,,,,,,,,,,,,,,,,,,,
28472,souastern community college,whiteville,NC,42.0,6040.0,,,0.239067055394,4474.0,,14567.0,,28362.0,25100.0,,,,,,,,,,,,,,,,,,,,,,,
29045,souastern estics institute,elgin,SC,12.0,,,,,,16467.0,,6333.0,,,,,,,,,,,,,,,,,,,,,,,,,
27591,souastern free will baptist bible college,wendell,NC,41.0,5697.0,,,,,13467.0,20643.0,,,,,,,,,,,,,,,,,,,,,,,,,,
62946,souastern illinois college,harrisburg,IL,42.0,6906.0,,,0.094488188976,5571.0,,12139.0,,33346.0,28400.0,,,,,,,,,,,,,,,,,,,,,,,
70402,souastern louisiana university,hammond,LA,13.0,7364.0,1090.0,0.9428,0.328255902513,12174.0,,22647.0,22113.0,42305.0,38900.0,,,,,,,,,,,,,,,,53.7,63.9,64.8,68.5,70.4,48.1,53.7,60.44
70087,souastern louisiana university   albert cammon middle school,st. rose,LA,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,,,,,,,,,,,,,,,,,,,,,,
70047,souastern louisiana university   destrahan high school,destrehan,LA,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,,,,,,,,,,,,,,,,,,,,,,
70814,souastern louisiana university   ebr parish school system prof dev,baton rouge,LA,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,,,,,,,,,,,,,,,,,,,,,,
70774,souastern louisiana university   st amant high school,st amant,LA,,,,,0.328255902513,,,,22113.0,42305.0,38900.0,,,,,,,,,,,,,,,,,,,,,,,
74701,souastern oklahoma state university,durant,OK,32.0,7275.0,1084.0,0.8034,0.341115434501,6352.0,,17393.0,17000.0,42333.0,37000.0,,,,,,,,,,,,,,,,,,,,,,,
30474,souastern technical college,vidalia,GA,33.0,5120.0,,,0.313028764805,6072.0,,15292.0,5750.0,31095.0,23400.0,,,,,,,,,,,,,,,,,,,,,,,
2375,souastern technical institute,south easton,MA,21.0,,,0.4917,0.521739130435,11768.0,,,8846.0,,41000.0,,,,,,,,,,,,,,,,,,,,,,,
33801,souastern university,lakeland,FL,12.0,7636.0,,0.7429,0.430031446541,,30209.0,43803.0,21500.0,41826.0,34600.0,,,,,,,,,,,,,,,,,,,,,,,
37315,sourn adventist university,collegedale,TN,21.0,6415.0,1116.0,0.6661,0.373001776199,,24334.0,37875.0,24500.0,49257.0,42200.0,,,,,,,,,,,,,,,,,,,,,,,
71753,sourn arkansas university main campus,magnolia,AR,33.0,7371.0,1050.0,0.6659,0.392094017094,15944.0,,24721.0,18750.0,40383.0,37800.0,,,,,,,,,,,,,,,,,,,,,,,
71753,sourn arkansas university main campus,magnolia,AR,33.0,7371.0,1050.0,0.6659,0.392094017094,15944.0,,24721.0,18750.0,40383.0,37800.0,,,,,,,,,,,,,,,,,,,,,,,
71701,sourn arkansas university tech,camden,AR,42.0,4515.0,,,0.371428571429,5895.0,,16488.0,6000.0,34767.0,28300.0,,,,,,,,,,,,,,,,,,,,,,,
71701,sourn arkansas university tech,camden,AR,42.0,4515.0,,,0.371428571429,5895.0,,16488.0,6000.0,34767.0,28300.0,,,,,,,,,,,,,,,,,,,,,,,
40280,sourn baptist ological seminary,louisville,KY,11.0,8246.0,1118.0,0.9689,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
92025,sourn california college of barber and beauty,escondido,CA,21.0,,,,,,20682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
91601,sourn california health institute,north hollywood,CA,11.0,,,,0.68345323741,,26692.0,,9500.0,25433.0,,,,,,,,,,,,,,,,,,,,,,,,
90013,sourn california institute of architecture,los angeles,CA,11.0,9281.0,,0.8267,,,37535.0,67014.0,,70259.0,49800.0,,,,,,,,,,,,,,,,,,,,,,,
92801,sourn california institute of technology,anaheim,CA,11.0,7284.0,,0.875,0.750670241287,,27735.0,33835.0,10798.0,61242.0,32300.0,,,,,,,,,,,,,,,,,,,,,,,
92019,sourn california seminary,el cajon,CA,21.0,5956.0,,,,,,,,41337.0,,,,,,,,,,,,,,,,,,,,,,,,
90604,sourn california university of health sciences,whittier,CA,21.0,8520.0,,,,,45633.0,50742.0,11400.0,41155.0,,,,,,,,,,,,,,,,,,,,,,,,
78744,sourn careers institute austin,austin,TX,11.0,3885.0,,,0.615572519084,,23458.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78520,sourn careers institute brownsville,brownsville,TX,12.0,4393.0,,,0.615572519084,,16706.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78414,sourn careers institute corpus christi,corpus christi,TX,11.0,4450.0,,,0.615572519084,,24545.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78550,sourn careers institute harlingen,harlingen,TX,13.0,4487.0,,,0.615572519084,,23167.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78577,sourn careers institute pharr,pharr,TX,13.0,4393.0,,,0.615572519084,,21588.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78221,sourn careers institute san antonio,san antonio,TX,11.0,4419.0,,,0.615572519084,,26782.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
78238,sourn careers institute san antonio,san antonio,TX,11.0,4351.0,,,0.615572519084,,29173.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
76706,sourn careers institute waco,waco,TX,12.0,4088.0,,,0.615572519084,,22657.0,,8708.0,26123.0,22300.0,,,,,,,,,,,,,,,,,,,,,,,
38104,sourn college of optometry,memphis,TN,11.0,10797.0,,,,,,,,,99900.0,,,,,,,,,,,,,,,,,,,,,,,
6515,sourn connecticut state university,new haven,CT,12.0,10742.0,,0.8112,0.499749624437,20877.0,,28592.0,22250.0,51736.0,43900.0,,,,,,,,,,,,,,,,44.9,42.3,52.6,52.6,39.7,39.7,44.4,45.17
30223,sourn crescent technical college,griffin,GA,31.0,5358.0,,,0.177075679647,4652.0,,13806.0,9500.0,34147.0,27500.0,,,,,,,,,,,,,,,,,,,,,,,
62901,sourn illinois university carbondale,carbondale,IL,32.0,8229.0,1060.0,0.9044,0.466197613949,16177.0,,29268.0,21543.0,48158.0,43200.0,,,,,,,,,,,,,,,,51.5,68.5,63.8,64.5,65.2,55.3,71.7,62.93
62026,sourn illinois university edwardsville,edwardsville,IL,21.0,9243.0,1063.0,0.9721,0.475669957687,13696.0,,25302.0,20500.0,51066.0,45200.0,,,,,,,,,,,,,,,,45.5,59.1,63.3,75.8,69.7,56.1,66.7,62.31
4106,sourn maine community college,south portland,ME,13.0,7890.0,,,0.252678008822,11638.0,,16400.0,10331.0,38965.0,34200.0,,,,,,,,,,,,,,,,,,,,,,,
75275,sourn methodist university,dallas,TX,21.0,14324.0,1424.0,0.6122,0.605263157895,,41778.0,82532.0,19500.0,77799.0,67000.0,99,TX,A-,139000.0,13610,Suburban,large,"Southern Methodist University is a large, private research institution located in Dallas’s suburb of University Park. SMU is home to around 12,000 students and offers more than 90 undergraduate majors. Finance, economics, and accounting are some of the top majors at SMU. The Deason Innovation Gym is a 24/7 “makerspace” for aspiring student entrepreneurs and is stocked with 3D printers, laser cutters, and more. SMU operates on a budget of $843 million for fiscal year 2023. The university is eager to expand its research prowess, making plans to achieve the “Research One” (R1) status issued by the Carnegie Classification system. SMU supports more than 200 student clubs and organizations and students can participate in campus traditions that include a Celebration of Lights event, where students watch thousands of lights appear on campus, or SMU’s springtime festival, PerunaPalooza. The SMU Mustangs compete in a number of Division I American Athletic Conference sports. The Mustangs’ official mascot is Peruna, a Shetland pony that leads the football team onto the field for home games. Notable SMU alumni include former U.S. first lady Laura Bush, business billionaires Whitney Wolfe Herd, the founder of Bumble, and Indianapolis Colts owner James Irsay.",southern-methodist-university,Private not-for-profit,Doctoral Universities: High Research Activity,11,40715906.0,76.0,73.0,77.0,73.9,80.2,73.5,79.5,57.6,83.3,75.0
65775,sourn missouri technical institute,west plains,MO,33.0,,,,,21721.0,,,,36350.0,27700.0,,,,,,,,,,,,,,,,,,,,,,,
73008,sourn nazarene university,bethany,OK,21.0,6393.0,,,0.564144736842,,17838.0,41972.0,21900.0,51885.0,48800.0,,,,,,,,,,,,,,,,,,,,,,,
3106,sourn new hampshire university,manchester,NH,22.0,9682.0,,0.9612,0.226363770034,,33742.0,37524.0,21082.0,43845.0,47100.0,,,,,,,,,,,,,,,,38.1,67.9,61.9,78.6,69.0,59.5,54.8,61.4
73401,sourn oklahoma technology center,ardmore,OK,41.0,,,,0.756097560976,4777.0,,,,38614.0,28200.0,,,,,,,,,,,,,,,,,,,,,,,
97520,sourn oregon university,ashland,OR,22.0,9114.0,,0.8266,0.394255874674,16470.0,,25950.0,20332.0,45016.0,36100.0,,,,,,,,,,,,,,,,38.1,78.6,66.7,76.2,85.7,57.1,71.4,67.69
31792,sourn regional technical college,thomasville,GA,32.0,5321.0,,,0.273348519362,1085.0,,11478.0,,31122.0,26800.0,,,,,,,,,,,,,,,,,,,,,,,
74701,sourn school of beauty inc,durant,OK,32.0,,,,0.451612903226,,2350.0,,,22113.0,,,,,,,,,,,,,,,,,,,,,,,,
45133,sourn state community college,hillsboro,OH,32.0,6309.0,,,0.214180206795,10918.0,,15715.0,11457.0,33821.0,27300.0,,,,,,,,,,,,,,,,,,,,,,,
33907,sourn technical college,fort myers,FL,13.0,5401.0,,,0.417335473515,,24026.0,27949.0,11250.0,35719.0,26700.0,,,,,,,,,,,,,,,,,,,,,,,
32809,sourn technical college,orlando,FL,21.0,4843.0,,,0.491730981257,,23130.0,,11250.0,30084.0,,,,,,,,,,,,,,,,,,,,,,,,
36276,sourn union state community college,wadley,AL,43.0,7336.0,,,0.120343839542,8652.0,,15417.0,11000.0,34846.0,31300.0,,,,,,,,,,,,,,,,,,,,,,,
70813,sourn university and a&m college,baton rouge,LA,12.0,7535.0,938.0,0.4987,0.25817555938,19740.0,,26076.0,29251.0,38628.0,34900.0,,,,,,,,,,,,,,,,,,,,,,,
70813,sourn university law center,baton rouge,LA,12.0,8753.0,,,0.25817555938,,,,29251.0,38628.0,34900.0,,,,,,,,,,,,,,,,,,,,,,,
70126,sourn university new orleans,new orleans,LA,11.0,7041.0,910.0,0.6021,0.304347826087,15260.0,,20893.0,31000.0,33646.0,28300.0,,,,,,,,,,,,,,,,,,,,,,,
71107,sourn university shreveport,shreveport,LA,12.0,6147.0,,,0.070035460993,12890.0,,18188.0,18500.0,29048.0,29800.0,,,,,,,,,,,,,,,,,,,,,,,
84720,sourn utah university,cedar city,UT,33.0,8636.0,,0.8047,0.348395546824,11432.0,,19512.0,12500.0,46085.0,39200.0,,,,,,,,,,,,,,,,38.1,57.1,59.5,71.4,73.8,52.4,59.5,58.83
24416,sourn virginia university,buena vista,VA,32.0,6519.0,1099.0,0.9964,0.328063241107,,24014.0,33066.0,24224.0,39289.0,39600.0,,,,,,,,,,,,,,,,,,,,,,,
29630,sourn wesleyan university,central,SC,22.0,4834.0,1106.0,1.0,0.497126436782,,19968.0,38739.0,26000.0,42347.0,43800.0,,,,,,,,,,,,,,,,,,,,,,,
25601,sourn west virginia community and technical college,logan,WV,32.0,5522.0,,,0.090150250417,8064.0,,15702.0,9190.0,29044.0,27300.0,,,,,,,,,,,,,,,,,,,,,,,
1507,sourn worcester county regional vocational school district,charlton,MA,41.0,,,1.0,,32513.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71731,south arkansas college,el dorado,AR,33.0,5125.0,,,0.322352941176,6235.0,,12138.0,11153.0,32330.0,30300.0,,,,,,,,,,,,,,,,,,,,,,,
71731,south arkansas college,el dorado,AR,33.0,5125.0,,,0.322352941176,6235.0,,12138.0,11153.0,32330.0,30300.0,,,,,,,,,,,,,,,,,,,,,,,
92801,south baylo university,anaheim,CA,11.0,4902.0,,,,,,,,20609.0,,,,,,,,,,,,,,,,,,,,,,,,
29117,south carolina state university,orangeburg,SC,32.0,7917.0,,0.8173,0.263502454992,18268.0,,29957.0,31000.0,34470.0,29800.0,,,,,,,,,,,,,,,,,,,,,,,
56003,south central college,north mankato,MN,23.0,8332.0,,,0.23550295858,10314.0,,15400.0,12000.0,44025.0,35400.0,,,,,,,,,,,,,,,,,,,,,,,
55021,south central college faribault,faribault,MN,,,,,0.23550295858,,,,12000.0,44025.0,35400.0,,,,,,,,,,,,,,,,,,,,,,,
92868,south coast college,orange,CA,12.0,5317.0,,,0.261363636364,,22480.0,25025.0,20938.0,43900.0,32000.0,,,,,,,,,,,,,,,,,,,,,,,
37909,south college,knoxville,TN,12.0,8574.0,,,0.336890243902,,17182.0,30181.0,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
46280,south college   indianapolis,inidianapolis,IN,,,,,0.336890243902,,,,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
32821,south college   orlando,orlando,FL,,,,,0.336890243902,,,,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
28803,south college asheville,asheville,NC,,,,,0.336890243902,,,,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
30345,south college atlanta,atlanta,GA,,,,,0.336890243902,,,,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
37214,south college nashville,nashville,TN,,,,,0.336890243902,,,,18668.0,38269.0,29100.0,,,,,,,,,,,,,,,,,,,,,,,
33033,south dade technical college south dade skills center campus,homestead,FL,21.0,,,,,3288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57701,south dakota school of mines and technology,rapid city,SD,13.0,10878.0,1245.0,0.8525,0.368298368298,20380.0,,24865.0,27000.0,66297.0,61100.0,410,SD,,131500.0,2893,Urban,small,"Originally founded in 1885 as a mining school, South Dakota School of Mines and Technology is the state’s modern leader in STEM education. More than three-quarters of students are engineers. South Dakota Mines’ campus is home to The Museum of Geology. Visitors to the museum can see mounted skeletons of dinosaurs, meteorites and rare fossils from the nearby White River Badlands. Located in the Rushmore Region, campus is 25 miles from Mount Rushmore National Memorial. Most South Dakota Mines alumni continue in engineering after graduation—the most popular employers of alumni are Kiewit, one of the largest American construction companies and Garmin, a worldwide leader in GPS technology.",south-dakota-school-of-mines-and-technology,Public,Master's Colleges & Universities: Medium Programs,12,2367713.0,94.0,90.0,71.4,71.4,52.4,78.6,69.0,50.0,59.5,64.61
57007,south dakota state university,brookings,SD,33.0,9855.0,1121.0,0.9871,0.448049101271,18219.0,,22761.0,23250.0,52417.0,45600.0,381,SD,,104000.0,13726,Rural,large,"A midsize public land grant university in Brookings, SD, South Dakota State University aims to encourage students’ creativity, innovation and public citizenship. The largest university in South Dakota, SDSU offers 80 majors and 97 minors, ranging from aerospace engineering to wildlife and fisheries science. SDSU is a leader in agriculture, remote sensing and resource management. In 2019 the school spent $67.6 million on research. Students can apply for summer research funding to get hands-on experience. There’s plenty to do in the college town of Brookings. The school supports over 240 student organizations, and the NCAA D1 Jackrabbits play in 17 sports. Notable SDSU alumni include former US Senator Tom Daschle and IBM computer architect Gene Amdahl.",south-dakota-state-university,Public,Doctoral Universities: High Research Activity,18,8961713.0,100.0,100.0,50.0,59.4,62.5,75.0,43.8,52.1,60.4,57.6
41240,south eastern beauty academy,paintsville,KY,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33442,south florida bible college and ological seminary,deerfield beach,FL,13.0,3899.0,,,,,,,,34307.0,,,,,,,,,,,,,,,,,,,,,,,,
33125,south florida institute of technology,miami,FL,11.0,,,,0.834183673469,,29731.0,,9500.0,27252.0,25400.0,,,,,,,,,,,,,,,,,,,,,,,
33825,south florida state college,avon park,FL,23.0,6382.0,,,0.319516407599,4443.0,,9865.0,7368.0,35056.0,31200.0,,,,,,,,,,,,,,,,,,,,,,,
31533,south georgia state college,douglas,GA,33.0,6995.0,,,0.154349859682,9300.0,,16015.0,11500.0,33378.0,31100.0,,,,,,,,,,,,,,,,,,,,,,,
31709,south georgia technical college,americus,GA,32.0,4914.0,,,0.398613518198,1026.0,,13115.0,,29317.0,23300.0,,,,,,,,,,,,,,,,,,,,,,,
15216,south hills beauty academy,pittsburgh,PA,21.0,,,,0.903846153846,,5948.0,,3431.0,25264.0,26300.0,,,,,,,,,,,,,,,,,,,,,,,
16602,south hills school of business and technology altoona,altoona,PA,,,,,0.695,,,,16000.0,36622.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,
16801,south hills school of business&technology,state college,PA,13.0,4760.0,,0.992,0.695,,25192.0,32080.0,16000.0,36622.0,29000.0,,,,,,,,,,,,,,,,,,,,,,,
70506,south louisiana community college,lafayette,LA,12.0,5240.0,,,0.235417540915,9684.0,,15723.0,11000.0,30954.0,33700.0,,,,,,,,,,,,,,,,,,,,,,,
85042,south mountain community college,phoenix,AZ,11.0,10288.0,,,0.011162790698,11942.0,,17872.0,8000.0,37696.0,31500.0,,,,,,,,,,,,,,,,,,,,,,,
85042,south mountain community college,phoenix,AZ,11.0,10288.0,,,0.011162790698,11942.0,,17872.0,8000.0,37696.0,31500.0,,,,,,,,,,,,,,,,,,,,,,,
28135,south piedmont community college,polkton,NC,42.0,5937.0,,,0.171247357294,4072.0,,12511.0,,35072.0,26000.0,,,,,,,,,,,,,,,,,,,,,,,
79336,south plains college,levelland,TX,32.0,6558.0,,,0.147058823529,7062.0,,12880.0,10500.0,38020.0,37600.0,,,,,,,,,,,,,,,,,,,,,,,
98512,south puget sound community college,olympia,WA,13.0,8242.0,,,0.279069767442,9090.0,,17864.0,11000.0,40105.0,33200.0,,,,,,,,,,,,,,,,,,,,,,,
98106,south seattle college,seattle,WA,11.0,8059.0,,,0.082601054482,6802.0,,15497.0,,47576.0,35600.0,,,,,,,,,,,,,,,,,,,,,,,
60473,south suburban college,south holland,IL,21.0,8396.0,,,0.077724358974,2919.0,,10713.0,,31215.0,27800.0,,,,,,,,,,,,,,,,,,,,,,,
78415,south texas barber college inc,corpus christi,TX,11.0,,,,,,6965.0,,,18121.0,,,,,,,,,,,,,,,,,,,,,,,,
78501,south texas college,mcallen,TX,12.0,7026.0,,,0.264752232534,1291.0,,7505.0,,31909.0,33400.0,,,,,,,,,,,,,,,,,,,,,,,
77002,south texas college of law houston,houston,TX,11.0,15473.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78577,south texas training center,pharr,TX,13.0,,,,0.782828282828,,5495.0,14726.0,3677.0,25212.0,,,,,,,,,,,,,,,,,,,,,,,,
78521,south texas vocational technical institute brownsville,brownsville,TX,12.0,,,,0.464520048603,,19274.0,,15917.0,28099.0,29300.0,,,,,,,,,,,,,,,,,,,,,,,
